"timestamp","target","item_id"
"2021-10-22",664.780029,0
"2021-10-25",671.659973,0
"2021-10-26",668.52002,0
"2021-10-27",662.919983,0
"2021-10-28",674.049988,0
"2021-10-29",690.309998,0
"2021-11-01",681.169983,0
"2021-11-02",677.719971,0
"2021-11-03",688.289978,0
"2021-11-04",668.400024,0
"2021-11-05",645.719971,0
"2021-11-08",651.450012,0
"2021-11-09",655.98999,0
"2021-11-10",646.909973,0
"2021-11-11",657.580017,0
"2021-11-12",682.609985,0
"2021-11-15",679.330017,0
"2021-11-16",687.400024,0
"2021-11-17",691.690002,0
"2021-11-18",682.02002,0
"2021-11-19",678.799988,0
"2021-11-22",659.200012,0
"2021-11-23",654.059998,0
"2021-11-24",658.289978,0
"2021-11-26",665.640015,0
"2021-11-29",663.840027,0
"2021-11-30",641.900024,0
"2021-12-01",617.77002,0
"2021-12-02",616.469971,0
"2021-12-03",602.130005,0
"2021-12-06",612.690002,0
"2021-12-07",625.580017,0
"2021-12-08",628.080017,0
"2021-12-09",611,0
"2021-12-10",611.659973,0
"2021-12-13",604.559998,0
"2021-12-14",597.98999,0
"2021-12-15",605.039978,0
"2021-12-16",591.059998,0
"2021-12-17",586.72998,0
"2021-12-20",593.73999,0
"2021-12-21",604.919983,0
"2021-12-22",614.23999,0
"2021-12-23",614.090027,0
"2021-12-27",613.119995,0
"2021-12-28",610.710022,0
"2021-12-29",610.539978,0
"2021-12-30",612.090027,0
"2021-12-31",602.440002,0
"2022-01-03",597.369995,0
"2022-01-04",591.150024,0
"2022-01-05",567.52002,0
"2022-01-06",553.289978,0
"2022-01-07",541.059998,0
"2022-01-10",539.849976,0
"2022-01-11",540.840027,0
"2022-01-12",537.219971,0
"2022-01-13",519.200012,0
"2022-01-14",525.690002,0
"2022-01-18",510.799988,0
"2022-01-19",515.859985,0
"2022-01-20",508.25,0
"2022-01-21",397.5,0
"2022-01-24",387.149994,0
"2022-01-25",366.420013,0
"2022-01-26",359.700012,0
"2022-01-27",386.700012,0
"2022-01-28",384.359985,0
"2022-01-31",427.140015,0
"2022-02-01",457.130005,0
"2022-02-02",429.480011,0
"2022-02-03",405.600006,0
"2022-02-04",410.170013,0
